implication	entry into the package c3 state and lower power package c-states cannot occur if the intel qpi link cannot enter the l1 state. system power consumption may increase.										
workaround	it is possible for the bios to contain a workaround for this erratum.										
											
title	locked accesses spanning cachelines that include pci space may lead to a system hang										
problem	a locked memory access which splits across a cacheline boundary that suffers a master abort on a pci bus may lead to a system hang.										
implication	aborted split lock accesses may cause pci devices to become inoperable until a platform reset. intel has not observed this erratum with commercially available software.										
workaround	none identified.										
											
title	intel qpi training sensitivities related to clock detection										
problem	the processor is demonstrating link training sensitivities related to clock detection and will indicate the error with an ia32_mci_status.mscod (bits[21:16]) of 10011 and with an ia32_mci_status.mcacod (bits[15:0]) of 0000_1000_0000_1111.										
implication	due to this erratum, the intel qpi interface may train intermittently and flag a machine check error.										
workaround	it is possible for the bios to contain a workaround for this erratum.										
											
title	cold boot may fail due to internal timer error										
problem	the processors may not complete a cold boot (that is, a boot from a power-off state) due to an internal timer error machine check, ia32_mci_status.mcacod of 0000_0100_0000_0000. this will result in the processor asserting ierr (internal error).										
implication	the processor may signal ierr during a cold boot when the system is initializing.										
workaround	it is possible for the bios to contain a workaround for this erratum.										
											
title	pcie* rx common mode return loss is not meeting the specification										
problem	the pcie specification requires that the rx common mode return loss in the range of to 2.5 ghz must be limited to -6 db. the processor’s pcie rx do not meet this requirement. the pcie rx common mode return at 500 mhz has been found to be between -3.5 and -4 db on a limited number of samples.										
implication	intel has not observed any functional failures due to this erratum with any commercially available pcie devices.										
workaround	none identified.										
											
title	the most significant bit of the cec cannot be cleared once set										
problem	the most significant bit of the cec (corrected error count ia32_mci_status (i=12- 19), bit 52) cannot be cleared once it has been set.										
implication	in the case that software attempts to clear the cec and the count exceeds 3fffh, software will read incorrect cec values on subsequent accesses and additional cmcis (corrected machine check error interrupts) will not be generated.										
workaround	none identified. software can avoid this erratum by setting corrected error threshold to a value less than 3fffh, enable cmci and clearing the error count before it exceeds 3fffh.										
											
title	an unexpected page fault or ept violation may occur after another logical processor creates a valid translation for a page										
problem	an unexpected page fault (#pf) or ept violation may occur for a page under the following conditions: the paging structures initially specify no valid translation for the page. software on one logical processor modifies the paging structures so that there is a valid translation for the page (for example, by setting to 1 the present bit in one of the paging-structure entries used to translate the page). software on another logical processor observes this modification (for example, by accessing a linear address on the page or by reading the modified paging-structure entry and seeing value 1 for the present bit). shortly thereafter, software on that other logical processor performs a store to a linear address on the page. in this case, the store may cause a page fault or ept violation that indicates that there is no translation for the page (for example, with bit 0 clear in the page-fault error code, indicating that the fault was caused by a not-present page). intel has not observed this erratum with any commercially available software.										
implication	an unexpected page fault may be reported. there are no other side effects due to this erratum.										
workaround	system software can be constructed to tolerate these unexpected page faults. see section “propagation of paging-structure changes to multiple processors” of volume 3a of ia-32 intel® architecture software developer’s manual, for recommendations for software treatment of asynchronous paging-structure updates.										
											
title	pcie* adaptive equalization may not train to the optimal settings.										
problem	in the case of the pcie equalization procedure for 8 gt/s, the downstream port’s (for example, the processor’s) txeq (transmitter equalization settings) can be fine tuned for each lane during a process called adaptive equalization phase 3. due to this erratum, the processor may not direct the end-agent to the optimal txeq settings.										
implication	the pcie link may not be as robust as possible potentially leading to a higher bit error rate than expected.										
workaround	a bios code change has been identified and may be implemented as a workaround for this erratum.										
											
title	a core may not complete transactions to the caching agent when c- states are enabled leading to an internal timer error										
problem	when multiple cores have outstanding transactions targeted to a single caching agent and one of the cores enters a core c-state before completing the transaction with the targeted caching agent an internal timer machine check error may occur (ia32_mci_status.mcacod of 0000_0100_0000_0000).										
implication	due to this erratum, the processor may experience an internal timer error. workaround none identified.										
workaround											
											
title	tsc is not affected by warm reset										
problem	the tsc (time stamp counter msr 10h) should be cleared on reset. due to this erratum the tsc is not affected by warm reset.										
implication	the tsc is not cleared by a warm reset. the tsc is cleared by power-on reset as expected. intel has not observed any functional failures due to this erratum.										
workaround	none identified.										
											
title	warm resets may be converted to power-on resets when recovering from an ierr										
problem	when a warm reset is attempted and an ierr (internal error) happens as indicated by the ia32_mci_status.mcacod of 0000_0100_0000_0000, a power-on reset occurs instead.										
implication	the values in the machine check bank will be lost as a result of the power-on reset. this prevents a os, bios or the bmc (baseboard management controller) from logging the content of the error registers or taking any post-reset actions that are dependent on the machine check information.										
workaround	it is possible for the bios to contain a workaround for this erratum.										
											
title	using dma xor with dca may cause a machine check										
problem	if both dca (direct cache access) and dma xor operations are active at the same time, then invalid prefetch hints may be generated. these prefetch transactions may not complete and could result in a timeout machine check, which will cause caterr# to become asserted.										
implication	invalid prefetch hints may not complete resulting in a machine check.										
workaround	if using dma xor operations, disable dca by clearing chanctrl. completion_write_dca_enable (offset 80h; bit 9) in the region described by cb_bar (device: 10; function 0-7; 0ffset 80h).										
											
title	mixed dma xor and legacy operations in the same channel may cause data to be observed out of order										
problem	for mixed channel dma (xor and legacy operations active on the same channel) completion writes from legacy operations may pass completion writes from xor operations resulting in out of order descriptor updates/completions.										
implication	dma descriptor progress may appear out of order with incorrect data.										
workaround	in the dma driver each dma xor descriptor must be followed by an additional legacy descriptor. the legacy descriptor must have a non-zero transfer length and the “null transfer” bit and “completion interrupt” in the descriptor control field set to '1'. the transfer will not actually occur, but a completion interrupt will be generated that indicates that the xor operation has completed. this causes all completion interrupts to be of the legacy type.										
											
title	unexpected dma xor halt and errors when using descriptors with p or q operations disabled										
problem	if a galois field generate/validate base descriptor has either the p operations disable or q operation disable bit set and the corresponding disabled p parity address or q parity address field of the descriptor does not contain a valid/aligned address, the dma channel may halt unexpectedly with destination address errors. the destination address errors will be logged in chanerr_int. dma transfer destination address error (device 4; function 0-7; offset 180h; bit 1).										
implication	the dma may only partially process a dma xor descriptor when a disabled p or q parity address field of the descriptor does not contain a valid/aligned address, resulting in incomplete data, an unexpected dma channel halt and destination address errors.										
workaround	at all times, software must place a valid/aligned address in both the p parity address field and the q parity address field of a dma xor with galois field generate/validate base descriptor even if the p operations disable or q operations disable descriptor fields are set to disable either p or q operations for the descriptor.										
											
title											
problem	if a parity error occurs of source read completion data while inside the dma for >8k descriptor transfer lengths, the dma channel will hang until the next platform reset.this behavior only applies if the data arrived at the dma unit error free (from dram and intel qpi) but then had a parity error in the completion data fifo inside the dma.										
implication	the effected dma channel will hang until the next platform reset. workaround none identified.										
workaround											
											
title	dma cb_bar decode may be incorrect after dma flr										
problem	pcie* flr (function level reset) of the dma function, may result in an incorrect cb_bar (device 4; function 0-7; offset 10h) decode when a memory read of the cb_bar occurs around the same time as the flr.										
implication	a flr may cause a pcie memory read to decode to channel 0 instead of the intended channel resulting in incorrect read data returned.										
workaround	software must quiesce the dma function before issuing flr including:										
											
title	xor dma restricted to  8 kb transfers when multiple channels are in use										
problem	incorrect data transfers can occur if more than one dma channel is in operation and >8 kb xor dma transfer sizes are being used. xor dma transfer size is set by software in the block size field of the xor with galios field generate/validate base descriptor.										
implication	xor dma operation is restricted to  8 kb transfer sizes when multiple dma channels are in use. legacy dma operations may still use up to the maximum 1 mb transfer length.										
workaround	software may either:										
											
title	unable to restart dma after poisoned error during an xor operation										
problem	if the chanerr field read data error (offset a8h; bit 8) is set due to a poisoned completion error during a dma xor operation, the dma stays in the halted state and the read data error bit does not clear										
implication	the xor operations on the dma can not be restarted after a read data error due to a poisoned xor operation.										
workaround	at least one xor descriptor with no read data errors has to be processed for a new chain of xor descriptors to work correctly with the corresponding chanerrmsk (offset ach; bit 8) bit set. upon detection of a read data error, software must clear the chanerr and chanerr_int (device 4; function 0-7; offset 180h) registers and disable the corresponding error mask bit by setting chanerrmsk. then new descriptors can be added to the chain and the dma started by writing the dmacount (offset 86h). once the dma channel is in the running state, software can clear the chanerrmsk. chanerr, chanerrmsk, and dmacount are offsets relative to cb_bar (device 4; function 0-7; 0ffset 10h) on the processors internal io bus (as defined in the iiobusno register).										
											
title	dma restart hang when first descriptor is a legacy type following channel halt due to an extended descriptor error										
problem	when using multiple dma channels, all dma channels may hang if a dma channel restart is attempted with a legacy descriptor as the first descriptor following an error/ halt on an extended descriptor on channel 0 or 1.										
implication	following an extended descriptor error on channel 0 or 1, the channel must be not be restarted with a first descriptor of legacy type including null. does not apply for single channel operation.										
workaround	software must guarantee that the first descriptor processed on restart is an xor gf multiply generation (base type) before using legacy descriptors with interrupts and completions.										
											
title											
problem	if dma xor interrupts and completions are enabled on channel 0 or 1 concurrent with operation on channels 2-7, incorrect data transfers can occur on dma channels 2-7. dma xor interrupts and completions are enabled by setting bits 0 and 3 of descriptor control field of a dma xor with galios field generate/validate base descriptor.										
implication	if dma xor interrupts and completions are enabled, only one interrupt/completion type may be used on any single channel and only channels 0 and 1 may be used.										
workaround	software must either:										
											
title	suspending/resetting an active dma xor channel may cause an incorrect data transfer on other active channels										
problem	suspending an active dma xor channel by setting chancmd.suspend dma bit (offset 84; bit 2) while xor type dma channels are active may cause incorrect data transfer on the other active legacy channels. this erratum may also occur while resetting an active dma xor channel chancmd.reset dma bit (offset 84; bit 5). chancmd is in the region described by cb_bar(device 4; function 0-7; offset 10h) on the processor's internal io bus (as defined in the iiobusno register).										
implication	an incorrect data transfer may occur on the active legacy dma channels.										
workaround	software must suspend all legacy dma channels before suspending an active dma xor channel (channel 0 or 1).										
											
title	dword-aligned dma xor descriptors with fencing and multi- channel operation may cause a channel hang										
problem	dma xor descriptors with dword aligned sources and fencing enabled may result in a xor channel hang until the next platform reset. xor dma fencing is set by software in descriptor control.fence (xor base descriptor, bit 4)										
implication	an xor dma descriptor with non cacheline aligned sources may hang until the next platform reset.										
workaround	do not enable fencing on xor descriptors. fencing can be enabled on legacy descriptors. it is recommended that a null legacy descriptor must be paired with each xor descriptor. software can use fencing of the legacy null descriptor to track full completion of its associated xor descriptor.										
											
title	processor may not restore the vr12 ddr3 voltage regulator phases upon pkg c3 state exit										
problem	during the pkg (package) c3 state entry, the processor directs the vr12 ddr3 voltage regulators to shed phases to reduce power consumption. due to this erratum, the processor may not restore all vr12 ddr3 voltage regulator phases upon pkg c3 state exit. the vr12 ddr3 voltage regulators require all phases to keep the ddr3 voltage plane in tolerance for proper memory subsystem functioning during normal system operation.										
implication	due to this erratum, unpredictable system behavior may occur.										
workaround	it is possible for the bios to contain a workaround for this erratum.										
											
title	intel qpi link layer does not drop unsupported or undefined packets										
problem	the intel qpi should detect an unsupported or undefined packet, drop the offending packet, and log a correctable error with an ia32_mci_status.mcacod of 0000_1100_0000_1111. when the intel qpi detects an unsupported or undefined packet it does not drop the offending packet but it does log the error.										
implication	due to this erratum, intel qpi does not drop unsupported packets. intel has not observed any functional failure on commercially available systems due to this erratum.										
workaround	none identified										
											
title	the equalization phase successful bits are not compliant to the pcie* specification										
problem	pcie specification states that if the phase 1 of transmitter equalization completes successfully as indicated by the lnksts2.equalization phase 1 successful (devices 0- 3; functions 0-3; bit[2]) bit being set to one and if the phase 2 and 3 link training phases are bypassed, the lnksts2.equalization phase 3 successful (devices 0-3; functions 0-3; bit[4]) and lnksts2.equalization phase 2 successful (bit[3]) bits should be set to one. due to this erratum, the processor will only set the equalization phase 2 or 3 successful bits if the phases are completed successfully.										
implication	due to this erratum, equalization phase 2 and 3 successful bits may not be set. intel has not observed any functional failure with commercially available pcie devices.										
workaround	none identified.										
											
title	the intel® virtualization technology for directed i/o (intel® vt-d) queued invalidation status write may fail										
problem	intel® virtualization technology for directed i/o (intel® vt-d) queued invalidation operations issue a status write to modify a semaphore. due to this erratum, the status write may fail.										
implication	when using queued invalidation operations, a failed status write can result in unpredictable system behavior.										
workaround	if operating without queued invalidations, interrupt re-mapping, and x2apic features is feasible, then intel vt-d invalidations should be performed using the intel vt-d register facility (c.f., vtd0_ctxcmd [offset 028h], vtd1_ctxcmd [offset 1028h], vtd0_invaddrreg [offset 0200h] and vtd0_iotlbinv [offset 0208h], vtd1_invaddrreg [offset 1200h] and vtd1_iotlbinv [offset 1208h] in the intel vt- d register region with a base address specified through the vtbar register at 0:5:0, offset 0180h).										
											
title	executing the getsec instruction while throttling may result in a processor hang										
problem	if the processor throttles, due to either high temperature thermal conditions or due to an explicit operating system throttling request (tt1), while executing getsec[senter] or getsec[sexit] instructions, then under certain circumstances, the processor may hang. intel has not been observed this erratum with any commercially available software.										
implication	possible hang during execution of getsec instruction.										
workaround	none identified.										
											
title	incorrect address computed for last byte of fxsave/fxrstor or xsave/xrstor image leads to partial memory update										
problem	a partial memory state save of the fxsave or xsave image or a partial memory state restore of the fxrstor or xrstor image may occur if a memory address exceeds the 64 kb limit while the processor is operating in 16-bit mode or if a memory address exceeds the 4 gb limit while the processor is operating in 32-bit mode.										
implication	fxsave/fxrstor or xsave/xrstor will incur a #gp fault due to the memory limit violation as expected but the memory state may be only partially saved or restored.										
workaround	software should avoid memory accesses that wrap around the respective 16-bit and 32-bit mode memory limits.										
											
title	fp data operand pointer may be incorrectly calculated after an fp access which wraps a 4-gbyte boundary in code that uses 32-bit address size in 64-bit mode										
problem	the fp (floating point) data operand pointer is the effective address of the operand associated with the last non-control fp instruction executed by the processor. if an 80- bit fp access (load or store) uses a 32-bit address size in 64-bit mode and the memory access wraps a 4-gbyte boundary and the fp environment is subsequently saved, the value contained in the fp data operand pointer may be incorrect.										
implication	due to this erratum, the fp data operand pointer may be incorrect. wrapping an 80-bit fp load around a 4-gbyte boundary in this way is not a normal programming practice. intel has not observed this erratum with any commercially available software.										
workaround	if the fp data operand pointer is used in a 64-bit operating system which may run code accessing 32-bit addresses, care must be taken to ensure that no 80-bit fp accesses are wrapped around a 4-gbyte boundary.										
											
title	execution of vaesimc or vaeskeygenassist with an illegal value for vex.vvvv may produce a #nm exception										
problem	the vaesimc and vaeskeygenassist instructions should produce a #ud (invalid- opcode) exception if the value of the vvvv field in the vex prefix is not 1111b. due to this erratum, if cr0.ts is “1”, the processor may instead produce a #nm (device-not- available) exception.										
implication	due to this erratum, some undefined instruction encodings may produce a #nm instead of a #ud exception.										
workaround	software should always set the vvvv field of the vex prefix to 1111b for instances of the vaesimc and vaeskeygenassist instructions.										
											
title	lbr may contain incorrect information when using freeze_lbrs_on_pmi										
problem	when freeze_lbrs_on_pmi is enabled (bit 11 of ia32_debugctl msr (1d9h) is set), and a taken branch retires at the same time that a pmi (performance monitor interrupt) occurs, then under certain internal conditions the record at the top of the lbr stack may contain an incorrect “from” address.										
implication	when the lbrs are enabled with freeze_lrbs_on_pmi, the “from” address at the top of the lbr stack may be incorrect.										
workaround	it is possible for the bios to contain a workaround for this erratum.										
											
title	performance monitoring may overcount some events during debugging										
problem	if the debug-control register (dr7) is configured so that some but not all of the breakpoints in the debug-address registers (dr0-dr3) are enabled and one or more of the following performance-monitoring counters are locally enabled (via ia32_cr_permon_evntsel_cntr{3:0}): br_inst_retired br_misp_retired fp_assist fp_assist inst_retired machine_clears mem_load_uops_llc_hit_retired mem_load_uops_misc_retired.llc_miss mem_load_uops_retiredmem_trans_retiredmem_uops_retired other_assists rob_misc_events.lbr_inserts uops_retired any of the globally enabled (via ia32_cr_emon_perf_global_ctrl) counters may overcount certain events when a disabled breakpoint condition is met.										
implication	performance-monitor counters may indicate a number greater than the number of events that occurred.										
workaround	software can disable all breakpoints by clearing dr7. alternatively, software can ensure that, for a breakpoint disabled in dr7, the corresponding debug-address register contains an address that prevents the breakpoint condition from being met (for example, a non-canonical address).										
											
title	hdrlog registers do not report the header for pcie* port 1 packets with detected errors										
problem	the hdrlog registers contain the header information of the first pcie packet detected that contains errors. because of this erratum, the port 1 (iou2) hdrlog registers (cpubus(0), device 1, function 0; offsets 164h, 168h, 16ch, 170h) do not reflect the header of a packet with a detected error.										
implication	the hdrlog registers cannot be used to debug the receipt of packets with detected errors on port 1.										
workaround	none identified.										
											
title	peci temperature data values returned during reset may be non- zero										
problem	the processor peci power-up time line presented in the intel® xeon® processor e5- 1600/e5-2600/e5-4600 product families datasheet - volume one or intel® xeon® e5-2400 product family datasheet- volume two defines the value returned by the peci gettemp() command as 0x0000 - the maximum value - during the 'data not ready' (dnr) phase (starting approximately 100 µs after pwrgood assertion and lasting until approximately 500 µs after reset de-assertion). due to this erratum, the gettemp() command returns a small negative number during the dnr phase.										
implication	the temperature reported during the peci dnr phase may be below the maximum and therefore may not have the intended effect of causing platform fans to operate at full speed until the actual processor temperature becomes available.										
workaround	processor thermal management solutions utilizing peci should operate platform fans at full speed during the peci dnr phase.										
											
title	tsod related smbus transactions may not complete when package c-states are enabled										
problem	the processor may not complete smbus (system management bus) transactions targeting the tsod (temperature sensor on dimm) when package c-states are enabled. due to this erratum, if the processor transitions into a package c-state while an smbus transaction with the tsod is in process, the processor will suspend receipt of the transaction. the transaction completes while the processor is in a package c-state. upon exiting package c-state, the processor will attempt to resume the smbus transaction, detect a protocol violation, and log an error.										
implication	when package c-states are enabled, the smbus communication error rate between the processor and the tsod may be higher than expected.										
workaround	it is possible for the bios to contain a workaround for this erratum.										
											
title	dram rapl dynamic range is too narrow on the low side										
problem	the lower limit for the dram rapl (running average power limit) dynamic range is specified to be about 120% of dram minimum power. due to this erratum, the lower limit is enforced at about 170% of dram minimum power. dram minimum power can be found in the minimal dram power field (dram_power_info csr at cpubus(1), device 10, function 2, offset 90h; bits[30:16]).										
implication	dram rapl cannot regulate dram power consumption to as low a level as expected. workaround it is possible for the bios to contain a workaround for this erratum.										
workaround											
											
title	mcacod 0119h reported in ia32_mc3_status is ambiguous										
problem	the machine check error code (mcacod) in the ia32_mc3_status (msr 040dh) register is intended to report the type of error that has been discovered. the 0119h mcacod is correctly logged for mlc (mid-level cache) generic read errors and, due to this erratum, also logged for errors detected as a result of monitor instructions.										
implication	it may not be possible to distinguish the precise operation associated with an mlc machine check error.										
workaround	it is possible for the bios to contain a workaround for this erratum.										
											
title	the processor incorrectly transitions from polling.active to polling.compliance after receiving two ts1 ordered sets with the compliance bit set										
problem	the processor pcie* interface incorrectly transitions from the polling.active link state to the polling.compliance link state after receiving two ts1 ordered sets with the compliance bit set instead of the eight ts1 ordered sets required by the specification.										
implication	it is possible that the pcie link may enter polling.compliance link state unexpectedly. exposure to this erratum requires bit errors on the compliance receive bit (byte 5, bit 4) on sequential ts1 ordered sets.										
workaround	none identified.										
											
title	patrol scrubbing may not resume properly after package c3 and package c6 states										
problem	patrol scrubbing is disabled at entry into package c3 and package c6 states. due to this erratum, the memory subsystem may not get fully scrubbed in the expected hour timeframe.										
implication	memory may not be scrubbed as expected when patrol scrubbing is enabled while package c3 and/or package c6 states are enabled. as a consequence, single bit memory errors may not be proactively corrected and could increase the likelihood of uncorrectable memory errors.										
workaround	it is possible for the bios to contain a workaround for this erratum.										
											
title	shallow self-refresh mode is used during s3										
problem	the processor should be instructing dram to utilize deep self-refresh at entry into the s3 state. due to this erratum, the processor is instructing the dram to use shallow self-refresh upon entry into the s3 state.										
implication	the power dissipation of the drams will be greater than expected during s3 state. workaround it is possible for the bios to contain a workaround for this erratum.										
workaround											
											
title	platform idle power may be higher than expected										
problem	the processor may not place the associated dram subsystem in the lowest allowed power state during package c3 and package c6 states. this may cause the platform idle power to be higher than expected.										
implication	platform average power and idle power may be higher than expected. workaround it is possible for the bios to contain a workaround for this erratum.										
workaround											
											
title	peci transactions during an s-state transition may result in a platform cold reset										
problem	due to this erratum, a peci transaction during an s-state transition may result in an unexpected platform cold reset rather than an s-state transition.										
implication	use of peci transactions during an s-state transition can result in a platform reset that terminates transitioning to the desired s-state.										
workaround	it is possible for the bios to contain a workaround for this erratum.										
											
title	complex platform conditions during a transition to s4 or s5 state may result in an internal timeout error										
problem	due to this erratum, the bios sequencing associated with s4 (sometimes known as “hibernate”) and s5 (also known as “soft off”), when undertaken with certain complex platform conditions, can result in an internal timeout error as indicated by ia32_mci_status.mcacod of 0000_0100_0000_0000 and ierr assertion. this internal timeout error stops the platform s-state sequencing before platform power down occurs. certain platforms may have logic that, upon detection of the failure to reach power down, initiates a cold reset sequence.										
implication	s4 state or s5 state may not be reliably entered; the platform may not reach the very low power condition.										
workaround	it is possible for the bios to contain a workaround for this erratum.										
											
title	writes to sdoorbell or b2bdoorbell in conjunction with inbound access to ntb mmio space may hang system										
problem	a posted write targeting the sdoorbell (offset 64h) or b2bdoorbell (offset 140h) mmio registers in the region define by base address register pb01base (bus 0; device 3; function 0: offset 10h) or sb01base (bus m; device 0; function 0; offset 10h) may hang the system. this system hang may occur if the ntb (non-transparent bridge) is processing a transaction from the secondary side of the ntb that is targeting the ntb shared mmio registers or targeting the secondary side configuration registers when the write arrives.										
implication	the system may hang if the processor writes to the local sdoorbell or b2bdoorbell register at the same time that the ntb is processing an inbound transaction.										
workaround	in ntb/ntb (back-to-back) mode, do not use the b2bdoorbell to send interrupts from the local to remote host. instead, configure one of the following local register pairs to point to the remote sb01base region:										
											
title	programming pdir and an additional precise perfmon event may cause unexpected pmi or pebs events										
problem	pdir (precise distribution for instructions retired) mechanism is activated by programming inst_retired.all (event c0h, umask value 00h) on counter 1. when pdir is activated in pebs (precise event based sampling) mode with an additional precise perfmon event, an incorrect pmi or pebs event may occur.										
implication	due to this erratum, when another pebs event is programmed along with pdir, an incorrect pmi or pebs event may occur.										
workaround	software should not program another pebs event in conjunction with the pdir mechanism.										
											
title	a peci rdiamsr command near ierr assertion may cause the peci interface to become unresponsive										
problem	when a peci rdiamsr command is issued to the processor near the time that the processor is experiencing an internal timeout error, as indicated by ia32_mci_status.mcacod of 0000_0100_0000_0000 and ierr assertion, the peci interface may issue an 81h (timeout) response. after a timeout response, the processor will ignore future peci commands until it is reset.										
implication	due to this erratum, peci commands typically used to debug a processor that is not behaving normally - rdpkgconfig and rdpciconfig - may not be available after an internal timeout error.										
workaround	it is possible for the bios to contain a workaround for this erratum.										
											
title	long latency transactions may cause i/o devices on the same link to time out										
problem	certain long latency transactions - for example, master aborts on inbound traffic, locked transactions, peer-to-peer transactions, or vendor defined messages - conveyed over the pcie* and dmi2 interfaces can block the progress of subsequent transactions for extended periods. in certain cases, these delays may lead to i/o device timeout that can result in device error reports and/or device off-lining.										
implication	due to this erratum, devices that generate pcie or dmi2 traffic characterized by long latencies can interfere with other traffic types on the same link. this may result in reduced i/o performance and device timeout errors. usb traffic can be particularly sensitive to these delays.										
workaround	avoid the contributing conditions. this can be accomplished by separating traffic types to be conveyed on different links and/or reducing or eliminating long latency transactions.										
											
title	the coherent interface error codes “c2”, “c3”, “da” and “db” are incorrectly flagged										
problem	the coherent interface error status registers (irpp0errst and irpp1errst at cpubus(0), device 5, function 2, offsets 230h and 2b0h respectively) indicate that an error has been detected by the coherent interface. bit 3 indicates that a write cache un-correctable ecc (c2) error has occurred. bit 4 indicates that a csr access crossing 32-bit boundary (c3) error has occurred. bit 13 indicates that a protocol queue/table overflow or underflow (da) error has occurred. bit 14 indicates that a protocol parity error (db) error has occurred. due to this erratum, the processor may incorrectly log the “c2”, “c3”, “da” and “db” error flags.										
implication	the “c2”, “c3”, “da” and “db” error flags are indeterminate.										
workaround	mask off the “c2”, “c3”, “da” and “db” error flags (bit 3, bit 4, bit 13 and bit 14) of the irpp0errctl and irpp1errctl registers at cpubus(0), device 5, function 2, offsets 234h and 2b4h respectively.										
											
title	if multiple poison events are detected within two core clocks, the overflow flag may not be set										
problem	if multiple poison events are detected within two core clocks, the error is logged with an ia32_mci_status.mcacod of 0000_0001_0011_0100 but the ia32_mci_status.over (bit [60]) may not be set.										
implication	due to this erratum, only one poison event may be reported by a logical processor when more than one poison event was encountered.										
workaround	none identified.										
											
title	pci express* capability structure not fully implemented										
problem	according to the pcie* base specification, “the pci express capability structure is required for all pci express device functions.” due to this erratum, some pci express capabilities fields were not implemented (“device capability,” “device status” and “device control”) for cpubus[0], device 5, function 2, reads to these fields will return zero.										
implication	software that depends on the pci express capability structure fields device capability, device status and/or device control will not operate properly.										
workaround	none identified.										
											
title	the pcie* receiver lanes surge protection circuit may intermittently cause a false receive detection on some pcie devices										
problem	the processor implements a surge protection circuit on the pcie receiver lanes. due to this erratum, during platform power-on some pcie devices may trigger the surge protection circuit causing a false receive detect. if this unexpected detection occurs before the processor's pcie lane termination impedances are enabled and the resulting pcie device link training enters the link training polling.active state, the pcie device may incorrectly transition into the polling.compliance state.										
implication	after platform power-on, some pcie devices may not exit from the compliance state causing the link to fail to train or the link may train to a degraded width.										
workaround	a bios change has been identified and may be implemented as a workaround for this erratum.										
											
title	software reads from lmmioh_limit register may be incorrect										
problem	the mmioh is a memory-mapped i/o region relocatable above 4 gb. due to this erratum, software reads of the lmmioh_limit register (local mmio high base, device: 5, function: 0, offset 118h) may yield incorrect results, although software writes to this register function as expected.										
implication	software depending on lmmioh_limit register reads may not behave as expected. intel has not identified any commercially available software that is affected by the erratum.										
workaround	none identified.										
											
title	patrol scrub is incompatible with rank sparing on more than one channel										
problem	the imc (integrated memory controller) permits independent sparing of one rank on each memory channel. due to this erratum, patrol scrub operation is impaired when more than one ranking sparing event occurs.										
implication	if more than one channel has undergone a rank sparing event, patrol scrub may scrub ranks that should have been taken out of service and may skip scrubbing ranks that are in service. in the former case, excessive errors will be reported while in the latter case, memory is incompletely scrubbed.										
workaround	patrol scrub should not be enabled when more than one channel has suffered a rank sparing event. this can be accomplished during the bios initialization phase by either										
											
title	multi-socket intel® txt platform may enter a sequence of warm resets										
problem	due to this erratum, a platform warm reset issued while a processor is attempting an authenticated boot on a multi-socket intel® trusted execution technology (intel® txt) platform may initiate a series of repeating warm resets.										
implication	a warm reset attempt during an authenticated boot on a multi-socket intel txt platform may lead to platform unavailability.										
workaround	it is possible for the bios to contain a workaround for this erratum.										
											
title	ntb may incorrectly set msi or msi-x interrupt pending bits										
problem	the ntb (non-transparent bridge) may incorrectly set msi (message signaled interrupt) pending bits in msipending (bar pb01base,sb01base; offset 74h) while operating in msi-x mode or set msi-x pending bits in pmsixpba (bar pb01base, sb01base; offset 03000h) while operating in msi mode.										
implication	due to this erratum, ntb incorrectly sets msi or msi-x pending bits. the correct pending bits are also set and it is safe to ignore the incorrectly set bits.										
workaround	none identified.										
											
title	dword aligned xor dma sources may prevent further dma xor progress										
problem	xor dma channels may stop further progress in the presence of locks/pholds if the source pointed to by a dma xor descriptor is not cacheline aligned.										
implication	non-cacheline aligned dma xor sources may hang both channels 0 and 1. a reset is required in order to recover from the hang. legacy dma descriptors on any channel have no source alignment restrictions.										
workaround	software must either:										
											
title	using i/o peer-to-peer write traffic across an ntb may lead to a hang										
problem	if two systems are connected via an ntb (non-transparent bridge), either the internal ntb or an external ntb, and both systems attempt to send i/o peer-to-peer write traffic across the ntb either to memory or an i/o device on the remote system, it is possible for both systems to deadlock.										
implication	due to this erratum, using i/o peer-to-peer write traffic across an ntb may lead to a hang.										
workaround	a bios code change has been identified and may be implemented as a workaround for this erratum.										
											
title	unable to clear received pme_to_ack in ntb										
problem	when the ntb (non-transparent bridge) is enabled, the received pme_to_ack bit in miscctrlsts (device 3; function 0; offset 188h; bit[48]) can not be cleared if the timeout for receiving pme_to_ack is enabled (device 3; function 0; offset 188h, bit[5] is 0).										
implication	due to this erratum, software may be unable to clear received pme_to_ack. workaround none identified.										
workaround											
											
title	ntb does not set pme_to_ack after a pme_turn_off request										
problem	the ntb (non-transparent bridge) does not set pme_to_ack in miscctrlsts (device 3; function 0: offset 188h; bit [48]) after a pme_turn_off request.										
implication	due to this erratum, the ntb will not acknowledge a pme_turn_off request.										
workaround	acpi or other software must have a time-out to proceed with the power management event and should not wait indefinitely for the ntb to acknowledge the pme_turn_off request.										
											
title	pcmpestri, pcmpestrm, vpcmpestri and vpcmpestrm always operate with 32-bit length registers										
problem	in 64-bit mode, using rex.w=1 with pcmpestri and pcmpestrm or vex.w=1 with vpcmpestri and vpcmpestrm should support a 64-bit length operation with rax/ rdx. due to this erratum, the length registers are incorrectly interpreted as 32-bit values.										
